Id,SalePrice
2734,114413.04664603368
2735,143859.88869140236
2736,138014.78925885362
2737,124059.17306018164
2738,136184.92044570664
2739,153386.9451898047
2740,138613.8162050358
2741,150074.0154138447
2742,152391.62131804926
2743,152689.50306078792
2744,162046.32023489074
2745,141726.14797552399
2746,144323.59569181068
2747,141105.2770775713
2748,121045.3231358958
2749,128404.99903785321
2750,128630.16586593058
2751,139927.78783037816
2752,161962.02282221822
2753,146788.17256477836
2754,230559.03860085993
2755,139689.60577721114
2756,93265.25005961067
2757,58445.4635847541
2758,99041.89820335618
2759,161926.6638972273
2760,127551.70897318413
2761,141430.7132470725
2762,145325.17437675942
2763,174028.49368957628
2764,141439.82176565487
2765,279422.7812755153
2766,107245.27741001407
2767,85713.3360270423
2768,122292.11449393826
2769,130842.30818347257
2770,128554.10632661772
2771,99261.29483992283
2772,96262.84480113817
2773,181904.549164053
2774,157697.3733246641
2775,102201.29515433378
2776,144563.37199466972
2777,160079.2140940146
2778,99663.92052952822
2779,121531.4796293804
2780,96615.33246848863
2781,102333.49488824369
2782,101767.46747008862
2783,113370.87485396233
2784,116109.52696870622
2785,136338.58316657168
2786,74714.28161612611
2787,126568.32003166605
2788,75892.81676229333
2789,162572.3219528574
2790,97282.11831398663
2791,114503.84922963202
2792,78205.62517079362
2793,136249.21571407607
2794,93772.47283982277
2795,122168.47327374497
2796,97671.36591587015
2797,223675.7810024454
2798,108546.57570033698
2799,122612.93268779851
2800,68968.02085936561
2801,94501.38514577775
2802,128637.49520874108
2803,164034.51840886995
2804,127676.81651432136
2805,94834.57585245984
2806,79924.12585005112
2807,213493.50519772895
2808,150685.7601471266
2809,130585.09672916947
2810,128888.99314446261
2811,159204.77112191456
2812,171730.548736904
2813,149247.23476475864
2814,156605.60676790617
2815,95477.89050428342
2816,236983.94440504757
2817,161811.30041430387
2818,137380.67225446893
2819,162975.98985292623
2820,137354.46610591566
2821,96188.19369841543
2822,165704.00391765474
2823,386643.4983208374
2824,182085.60474240294
2825,145364.1834627425
2826,143620.86810734254
2827,129283.79152583609
2828,238671.24141309474
2829,202215.68548262632
2830,226680.73411320365
2831,164491.23187707184
2832,253743.14234045622
2833,310193.70517138566
2834,227722.55094990754
2835,225289.40643702453
2836,192925.16298523245
2837,148134.09614184438
2838,158672.40116051855
2839,179730.0597252407
2840,204657.2173804962
2841,202273.66980371674
2842,230028.10636989452
2843,147738.46080460766
2844,167341.72087021603
2845,128811.76517526305
2846,206313.65111480065
2847,214453.46590563664
2848,233212.8474772378
2849,195712.40590022446
2850,268686.82702098193
2851,211117.4196061126
2852,239261.26287795222
2853,228831.03535099796
2854,135898.22853649466
2855,203617.17988523943
2856,195070.16637209116
2857,186285.1756379183
2858,203814.08274107773
2859,109622.52447513322
2860,148168.20170606772
2861,129065.31769743068
2862,191246.1068065303
2863,125077.53109598733
2864,306676.21330233844
2865,137760.01639035222
2866,138749.21644006143
2867,102936.2377015925
2868,109795.55129086094
2869,100934.3934834278
2870,112760.48132581095
2871,81525.61143967211
2872,69054.13780414284
2873,92078.12883912896
2874,152316.44390895875
2875,115918.51679660902
2876,175462.37243865203
2877,156503.53840402802
2878,200377.29399421896
2879,144902.41380191763
2880,103689.94370048886
2881,132836.18899156703
2882,179733.57988391447
2883,191971.97905515047
2884,191921.0221225995
2885,179665.6905628011
2886,243653.23909416777
2887,94479.82059875544
2888,139455.4766738511
2889,63089.42497903342
2890,87337.30727073658
2891,145053.15916677788
2892,36775.889946633535
2893,57363.331786766
2894,46309.671370574164
2895,345177.3633511199
2896,284691.41413226747
2897,217706.694830693
2898,138171.51472114006
2899,199945.62806623479
2900,162915.87316374003
2901,237700.92478032107
2902,167721.004350982
2903,310304.88684597093
2904,354243.85357217566
2905,79058.11644360055
2906,186717.96800693782
2907,106322.69645084334
2908,132924.99973161603
2909,139525.88743295445
2910,78658.85756183212
2911,76442.86923367355
2912,146590.97070572485
2913,75855.76938689858
2914,78082.67649881705
2915,87330.48674447362
2916,77422.42346165857
2917,172902.41726965643
2918,116651.94810369835
2919,212572.12992351173
